"","year","month","date_of_month","day_of_week","births"
"3555",2009,9,24,4,14048
"3556",2009,9,25,5,13449
"3557",2009,9,26,6,9013
"3558",2009,9,27,7,7817
"3559",2009,9,28,1,12723
"3560",2009,9,29,2,13829
"3561",2009,9,30,3,13465
"3562",2009,10,1,4,13628
"3563",2009,10,2,5,13264
"3564",2009,10,3,6,8548
"3565",2009,10,4,7,7443
"3566",2009,10,5,1,12559
"3567",2009,10,6,2,13674
"3568",2009,10,7,3,13078
"3569",2009,10,8,4,13174
"3570",2009,10,9,5,12706
"3571",2009,10,10,6,8577
"3572",2009,10,11,7,7268
"3573",2009,10,12,1,12105
"3574",2009,10,13,2,12941
"3575",2009,10,14,3,12882
"3576",2009,10,15,4,13115
"3577",2009,10,16,5,12605
"3578",2009,10,17,6,8155
"3579",2009,10,18,7,7356
"3580",2009,10,19,1,12056
"3581",2009,10,20,2,13142
"3582",2009,10,21,3,12924
"3583",2009,10,22,4,12935
"3584",2009,10,23,5,12621
"3585",2009,10,24,6,8353
"3586",2009,10,25,7,7120
"3587",2009,10,26,1,12238
"3588",2009,10,27,2,13230
"3589",2009,10,28,3,13043
"3590",2009,10,29,4,12683
"3591",2009,10,30,5,11978
"3592",2009,10,31,6,7658
"3593",2009,11,1,7,7519
"3594",2009,11,2,1,12212
"3595",2009,11,3,2,13205
"3596",2009,11,4,3,12743
"3597",2009,11,5,4,12805
"3598",2009,11,6,5,12314
"3599",2009,11,7,6,8044
"3600",2009,11,8,7,7260
"3601",2009,11,9,1,11874
"3602",2009,11,10,2,13287
"3603",2009,11,11,3,12889
"3604",2009,11,12,4,12751
"3605",2009,11,13,5,11739
"3606",2009,11,14,6,8281
"3607",2009,11,15,7,7232
"3608",2009,11,16,1,11940
"3609",2009,11,17,2,12950
"3610",2009,11,18,3,12866
"3611",2009,11,19,4,12822
"3612",2009,11,20,5,13002
"3613",2009,11,21,6,8335
"3614",2009,11,22,7,7230
"3615",2009,11,23,1,13125
"3616",2009,11,24,2,13907
"3617",2009,11,25,3,11986
"3618",2009,11,26,4,6864
"3619",2009,11,27,5,8750
"3620",2009,11,28,6,7604
"3621",2009,11,29,7,7169
"3622",2009,11,30,1,12542
"3623",2009,12,1,2,13900
"3624",2009,12,2,3,13267
"3625",2009,12,3,4,12952
"3626",2009,12,4,5,12131
"3627",2009,12,5,6,7855
"3628",2009,12,6,7,7103
"3629",2009,12,7,1,11732
"3630",2009,12,8,2,12823
"3631",2009,12,9,3,12497
"3632",2009,12,10,4,12299
"3633",2009,12,11,5,11834
"3634",2009,12,12,6,8082
"3635",2009,12,13,7,7027
"3636",2009,12,14,1,12254
"3637",2009,12,15,2,13347
"3638",2009,12,16,3,12961
"3639",2009,12,17,4,13425
"3640",2009,12,18,5,13478
"3641",2009,12,19,6,8436
"3642",2009,12,20,7,7225
"3643",2009,12,21,1,13512
"3644",2009,12,22,2,14102
"3645",2009,12,23,3,11819
"3646",2009,12,24,4,8441
"3647",2009,12,25,5,6160
"3648",2009,12,26,6,7172
"3649",2009,12,27,7,7480
"3650",2009,12,28,1,13354
"3651",2009,12,29,2,14600
"3652",2009,12,30,3,13829
"3653",2009,12,31,4,11667
"3654",2010,1,1,5,7871
"3655",2010,1,2,6,6990
"3656",2010,1,3,7,6988
"3657",2010,1,4,1,11844
"3658",2010,1,5,2,12995
"3659",2010,1,6,3,12520
"3660",2010,1,7,4,12541
"3661",2010,1,8,5,12183
"3662",2010,1,9,6,7809
"3663",2010,1,10,7,6963
"3664",2010,1,11,1,11892
"3665",2010,1,12,2,12921
"3666",2010,1,13,3,12307
"3667",2010,1,14,4,12543
"3668",2010,1,15,5,12278
"3669",2010,1,16,6,8032
"3670",2010,1,17,7,7131
"3671",2010,1,18,1,11220
"3672",2010,1,19,2,12510
"3673",2010,1,20,3,12514
"3674",2010,1,21,4,12762
"3675",2010,1,22,5,12364
"3676",2010,1,23,6,7996
"3677",2010,1,24,7,7014
"3678",2010,1,25,1,11623
"3679",2010,1,26,2,12821
"3680",2010,1,27,3,12441
"3681",2010,1,28,4,12342
"3682",2010,1,29,5,11838
"3683",2010,1,30,6,8035
"3684",2010,1,31,7,6832
"3685",2010,2,1,1,11445
"3686",2010,2,2,2,12831
"3687",2010,2,3,3,12453
"3688",2010,2,4,4,12369
"3689",2010,2,5,5,12362
"3690",2010,2,6,6,7948
"3691",2010,2,7,7,6893
"3692",2010,2,8,1,11912
"3693",2010,2,9,2,12747
"3694",2010,2,10,3,12535
"3695",2010,2,11,4,12389
"3696",2010,2,12,5,12281
"3697",2010,2,13,6,7947
"3698",2010,2,14,7,7167
"3699",2010,2,15,1,11156
"3700",2010,2,16,2,12363
"3701",2010,2,17,3,12734
"3702",2010,2,18,4,12764
"3703",2010,2,19,5,12401
"3704",2010,2,20,6,8201
"3705",2010,2,21,7,7211
"3706",2010,2,22,1,11996
"3707",2010,2,23,2,12628
"3708",2010,2,24,3,12438
"3709",2010,2,25,4,12449
"3710",2010,2,26,5,12046
"3711",2010,2,27,6,7832
"3712",2010,2,28,7,6895
"3713",2010,3,1,1,11984
"3714",2010,3,2,2,12868
"3715",2010,3,3,3,12525
"3716",2010,3,4,4,12549
"3717",2010,3,5,5,12272
"3718",2010,3,6,6,7832
"3719",2010,3,7,7,6887
"3720",2010,3,8,1,11514
"3721",2010,3,9,2,12839
"3722",2010,3,10,3,12740
"3723",2010,3,11,4,12481
"3724",2010,3,12,5,12347
"3725",2010,3,13,6,7893
"3726",2010,3,14,7,6808
"3727",2010,3,15,1,11548
"3728",2010,3,16,2,12700
"3729",2010,3,17,3,12781
"3730",2010,3,18,4,12054
"3731",2010,3,19,5,12119
"3732",2010,3,20,6,8005
"3733",2010,3,21,7,6992
"3734",2010,3,22,1,11657
"3735",2010,3,23,2,12752
"3736",2010,3,24,3,12473
"3737",2010,3,25,4,12591
"3738",2010,3,26,5,12088
"3739",2010,3,27,6,7995
"3740",2010,3,28,7,6922
"3741",2010,3,29,1,11745
"3742",2010,3,30,2,12868
"3743",2010,3,31,3,12619
"3744",2010,4,1,4,11994
"3745",2010,4,2,5,11666
"3746",2010,4,3,6,7854
"3747",2010,4,4,7,6721
"3748",2010,4,5,1,11571
"3749",2010,4,6,2,12888
"3750",2010,4,7,3,12228
"3751",2010,4,8,4,12312
"3752",2010,4,9,5,11988
"3753",2010,4,10,6,7844
"3754",2010,4,11,7,6907
"3755",2010,4,12,1,11964
"3756",2010,4,13,2,12549
"3757",2010,4,14,3,12708
"3758",2010,4,15,4,12614
"3759",2010,4,16,5,12136
"3760",2010,4,17,6,7878
"3761",2010,4,18,7,6978
"3762",2010,4,19,1,11845
"3763",2010,4,20,2,13010
"3764",2010,4,21,3,12594
"3765",2010,4,22,4,12485
"3766",2010,4,23,5,12095
"3767",2010,4,24,6,7964
"3768",2010,4,25,7,6965
"3769",2010,4,26,1,12034
"3770",2010,4,27,2,12619
"3771",2010,4,28,3,12500
"3772",2010,4,29,4,12374
"3773",2010,4,30,5,11852
"3774",2010,5,1,6,7911
"3775",2010,5,2,7,6922
"3776",2010,5,3,1,11995
"3777",2010,5,4,2,12770
"3778",2010,5,5,3,12801
"3779",2010,5,6,4,12410
"3780",2010,5,7,5,11914
"3781",2010,5,8,6,7877
"3782",2010,5,9,7,6823
"3783",2010,5,10,1,12286
"3784",2010,5,11,2,12845
"3785",2010,5,12,3,12637
"3786",2010,5,13,4,12246
"3787",2010,5,14,5,12337
"3788",2010,5,15,6,7963
"3789",2010,5,16,7,7022
"3790",2010,5,17,1,11953
"3791",2010,5,18,2,12854
"3792",2010,5,19,3,12411
"3793",2010,5,20,4,12559
"3794",2010,5,21,5,12302
"3795",2010,5,22,6,8093
"3796",2010,5,23,7,7094
"3797",2010,5,24,1,11893
"3798",2010,5,25,2,13421
"3799",2010,5,26,3,12972
"3800",2010,5,27,4,13115
"3801",2010,5,28,5,12519
"3802",2010,5,29,6,8159
"3803",2010,5,30,7,7111
"3804",2010,5,31,1,7436
"3805",2010,6,1,2,12591
"3806",2010,6,2,3,13812
"3807",2010,6,3,4,13150
"3808",2010,6,4,5,12640
"3809",2010,6,5,6,8260
"3810",2010,6,6,7,7374
"3811",2010,6,7,1,11924
"3812",2010,6,8,2,12874
"3813",2010,6,9,3,12419
"3814",2010,6,10,4,12824
"3815",2010,6,11,5,11965
"3816",2010,6,12,6,8011
"3817",2010,6,13,7,6963
"3818",2010,6,14,1,11929
"3819",2010,6,15,2,12805
"3820",2010,6,16,3,12654
"3821",2010,6,17,4,12836
"3822",2010,6,18,5,12331
"3823",2010,6,19,6,8085
"3824",2010,6,20,7,7164
"3825",2010,6,21,1,11922
"3826",2010,6,22,2,12838
"3827",2010,6,23,3,12878
"3828",2010,6,24,4,12671
"3829",2010,6,25,5,12552
"3830",2010,6,26,6,8294
"3831",2010,6,27,7,7234
"3832",2010,6,28,1,12157
"3833",2010,6,29,2,13042
"3834",2010,6,30,3,12767
"3835",2010,7,1,4,13181
"3836",2010,7,2,5,12486
"3837",2010,7,3,6,7932
"3838",2010,7,4,7,7279
"3839",2010,7,5,1,8444
"3840",2010,7,6,2,12772
"3841",2010,7,7,3,13940
"3842",2010,7,8,4,13421
"3843",2010,7,9,5,12843
"3844",2010,7,10,6,8485
"3845",2010,7,11,7,7382
"3846",2010,7,12,1,12408
"3847",2010,7,13,2,12697
"3848",2010,7,14,3,13031
"3849",2010,7,15,4,13118
"3850",2010,7,16,5,12888
"3851",2010,7,17,6,8370
"3852",2010,7,18,7,7352
"3853",2010,7,19,1,11865
"3854",2010,7,20,2,13291
"3855",2010,7,21,3,13158
"3856",2010,7,22,4,12939
"3857",2010,7,23,5,12542
"3858",2010,7,24,6,8396
"3859",2010,7,25,7,7392
"3860",2010,7,26,1,12262
"3861",2010,7,27,2,13264
"3862",2010,7,28,3,12877
"3863",2010,7,29,4,12952
"3864",2010,7,30,5,12320
"3865",2010,7,31,6,8361
"3866",2010,8,1,7,7370
"3867",2010,8,2,1,12092
"3868",2010,8,3,2,13136
"3869",2010,8,4,3,12911
"3870",2010,8,5,4,12929
"3871",2010,8,6,5,12556
"3872",2010,8,7,6,8516
"3873",2010,8,8,7,7361
"3874",2010,8,9,1,12923
"3875",2010,8,10,2,13514
"3876",2010,8,11,3,13084
"3877",2010,8,12,4,13365
"3878",2010,8,13,5,12092
"3879",2010,8,14,6,8445
"3880",2010,8,15,7,7352
"3881",2010,8,16,1,12409
"3882",2010,8,17,2,13286
"3883",2010,8,18,3,13102
"3884",2010,8,19,4,12964
"3885",2010,8,20,5,12910
"3886",2010,8,21,6,8404
"3887",2010,8,22,7,7461
"3888",2010,8,23,1,12195
"3889",2010,8,24,2,13226
"3890",2010,8,25,3,13328
"3891",2010,8,26,4,13008
"3892",2010,8,27,5,12966
"3893",2010,8,28,6,8553
"3894",2010,8,29,7,7496
"3895",2010,8,30,1,12246
"3896",2010,8,31,2,13527
"3897",2010,9,1,3,13409
"3898",2010,9,2,4,13420
"3899",2010,9,3,5,13047
"3900",2010,9,4,6,8414
"3901",2010,9,5,7,7586
"3902",2010,9,6,1,7815
"3903",2010,9,7,2,13033
"3904",2010,9,8,3,14239
"3905",2010,9,9,4,14135
"3906",2010,9,10,5,13641
"3907",2010,9,11,6,8775
"3908",2010,9,12,7,7749
"3909",2010,9,13,1,12559
"3910",2010,9,14,2,13949
"3911",2010,9,15,3,13893
"3912",2010,9,16,4,13964
"3913",2010,9,17,5,13605
"3914",2010,9,18,6,8979
"3915",2010,9,19,7,7899
"3916",2010,9,20,1,12992
"3917",2010,9,21,2,13919
"3918",2010,9,22,3,13640
"3919",2010,9,23,4,13717
"3920",2010,9,24,5,13280
"3921",2010,9,25,6,8780
"3922",2010,9,26,7,7543
"3923",2010,9,27,1,12652
"3924",2010,9,28,2,13208
"3925",2010,9,29,3,13080
"3926",2010,9,30,4,12965
"3927",2010,10,1,5,13141
"3928",2010,10,2,6,8412
"3929",2010,10,3,7,7380
"3930",2010,10,4,1,12326
"3931",2010,10,5,2,13146
"3932",2010,10,6,3,12691
"3933",2010,10,7,4,12889
"3934",2010,10,8,5,12536
"3935",2010,10,9,6,8194
"3936",2010,10,10,7,8490
"3937",2010,10,11,1,12134
"3938",2010,10,12,2,12913
"3939",2010,10,13,3,12358
"3940",2010,10,14,4,12668
"3941",2010,10,15,5,12507
"3942",2010,10,16,6,8081
"3943",2010,10,17,7,7181
"3944",2010,10,18,1,11888
"3945",2010,10,19,2,12693
"3946",2010,10,20,3,12838
"3947",2010,10,21,4,12747
"3948",2010,10,22,5,12235
"3949",2010,10,23,6,8033
"3950",2010,10,24,7,7242
"3951",2010,10,25,1,12190
"3952",2010,10,26,2,13176
"3953",2010,10,27,3,12700
"3954",2010,10,28,4,12408
"3955",2010,10,29,5,11679
"3956",2010,10,30,6,7996
"3957",2010,10,31,7,6895
"3958",2010,11,1,1,12044
"3959",2010,11,2,2,13035
"3960",2010,11,3,3,12608
"3961",2010,11,4,4,12821
"3962",2010,11,5,5,12495
"3963",2010,11,6,6,8126
"3964",2010,11,7,7,7251
"3965",2010,11,8,1,12023
"3966",2010,11,9,2,12889
"3967",2010,11,10,3,12671
"3968",2010,11,11,4,12773
"3969",2010,11,12,5,12090
"3970",2010,11,13,6,8115
"3971",2010,11,14,7,7120
"3972",2010,11,15,1,12163
"3973",2010,11,16,2,13205
"3974",2010,11,17,3,12710
"3975",2010,11,18,4,13025
"3976",2010,11,19,5,12634
"3977",2010,11,20,6,8511
"3978",2010,11,21,7,7285
"3979",2010,11,22,1,13195
"3980",2010,11,23,2,13762
"3981",2010,11,24,3,11964
"3982",2010,11,25,4,7162
"3983",2010,11,26,5,8689
"3984",2010,11,27,6,7526
"3985",2010,11,28,7,7217
"3986",2010,11,29,1,12430
"3987",2010,11,30,2,13445
"3988",2010,12,1,3,13107
"3989",2010,12,2,4,12982
"3990",2010,12,3,5,12288
"3991",2010,12,4,6,7881
"3992",2010,12,5,7,7122
"3993",2010,12,6,1,11749
"3994",2010,12,7,2,12833
"3995",2010,12,8,3,12462
"3996",2010,12,9,4,12364
"3997",2010,12,10,5,12351
"3998",2010,12,11,6,8142
"3999",2010,12,12,7,7134
"4000",2010,12,13,1,11721
"4001",2010,12,14,2,12981
"4002",2010,12,15,3,12962
"4003",2010,12,16,4,12975
"4004",2010,12,17,5,12829
"4005",2010,12,18,6,8470
"4006",2010,12,19,7,7257
"4007",2010,12,20,1,13280
"4008",2010,12,21,2,14255
"4009",2010,12,22,3,13029
"4010",2010,12,23,4,11237
"4011",2010,12,24,5,7532
"4012",2010,12,25,6,6159
"4013",2010,12,26,7,6796
"4014",2010,12,27,1,12231
"4015",2010,12,28,2,13654
"4016",2010,12,29,3,13441
"4017",2010,12,30,4,13272
"4018",2010,12,31,5,9751
"4019",2011,1,1,6,7254
"4020",2011,1,2,7,6540
"4021",2011,1,3,1,11143
"4022",2011,1,4,2,12599
"4023",2011,1,5,3,11933
"4024",2011,1,6,4,12143
"4025",2011,1,7,5,12044
"4026",2011,1,8,6,7840
"4027",2011,1,9,7,6933
"4028",2011,1,10,1,11093
"4029",2011,1,11,2,13222
"4030",2011,1,12,3,11950
"4031",2011,1,13,4,11813
"4032",2011,1,14,5,12114
"4033",2011,1,15,6,7810
"4034",2011,1,16,7,7046
"4035",2011,1,17,1,10969
"4036",2011,1,18,2,12298
"4037",2011,1,19,3,12271
"4038",2011,1,20,4,12382
"4039",2011,1,21,5,12035
"4040",2011,1,22,6,7895
"4041",2011,1,23,7,7005
"4042",2011,1,24,1,11616
"4043",2011,1,25,2,12692
"4044",2011,1,26,3,12174
"4045",2011,1,27,4,12026
"4046",2011,1,28,5,11814
"4047",2011,1,29,6,7808
"4048",2011,1,30,7,6888
"4049",2011,1,31,1,11495
"4050",2011,2,1,2,12498
"4051",2011,2,2,3,11954
"4052",2011,2,3,4,11917
"4053",2011,2,4,5,11962
"4054",2011,2,5,6,8070
"4055",2011,2,6,7,7109
"4056",2011,2,7,1,11873
"4057",2011,2,8,2,12764
"4058",2011,2,9,3,11880
"4059",2011,2,10,4,12078
"4060",2011,2,11,5,12029
"4061",2011,2,12,6,8086
"4062",2011,2,13,7,6853
"4063",2011,2,14,1,12111
"4064",2011,2,15,2,12863
"4065",2011,2,16,3,12396
"4066",2011,2,17,4,12399
"4067",2011,2,18,5,12328
"4068",2011,2,19,6,7969
"4069",2011,2,20,7,7056
"4070",2011,2,21,1,10757
"4071",2011,2,22,2,12601
"4072",2011,2,23,3,12232
"4073",2011,2,24,4,12129
"4074",2011,2,25,5,11945
"4075",2011,2,26,6,7919
"4076",2011,2,27,7,6989
"4077",2011,2,28,1,11160
"4078",2011,3,1,2,12530
"4079",2011,3,2,3,12149
"4080",2011,3,3,4,12172
"4081",2011,3,4,5,11842
"4082",2011,3,5,6,7825
"4083",2011,3,6,7,6950
"4084",2011,3,7,1,11490
"4085",2011,3,8,2,12254
"4086",2011,3,9,3,12119
"4087",2011,3,10,4,11921
"4088",2011,3,11,5,11989
"4089",2011,3,12,6,7897
"4090",2011,3,13,7,6557
"4091",2011,3,14,1,11275
"4092",2011,3,15,2,12191
"4093",2011,3,16,3,11880
"4094",2011,3,17,4,12192
"4095",2011,3,18,5,11682
"4096",2011,3,19,6,7786
"4097",2011,3,20,7,7024
"4098",2011,3,21,1,11794
"4099",2011,3,22,2,12462
"4100",2011,3,23,3,12050
"4101",2011,3,24,4,12062
"4102",2011,3,25,5,11854
"4103",2011,3,26,6,7658
"4104",2011,3,27,7,6871
"4105",2011,3,28,1,11489
"4106",2011,3,29,2,12279
"4107",2011,3,30,3,12022
"4108",2011,3,31,4,12173
"4109",2011,4,1,5,11264
"4110",2011,4,2,6,8102
"4111",2011,4,3,7,7028
"4112",2011,4,4,1,11772
"4113",2011,4,5,2,12387
"4114",2011,4,6,3,11858
"4115",2011,4,7,4,12330
"4116",2011,4,8,5,11904
"4117",2011,4,9,6,7840
"4118",2011,4,10,7,6861
"4119",2011,4,11,1,11711
"4120",2011,4,12,2,12320
"4121",2011,4,13,3,11671
"4122",2011,4,14,4,12349
"4123",2011,4,15,5,11964
"4124",2011,4,16,6,7683
"4125",2011,4,17,7,6939
"4126",2011,4,18,1,11681
"4127",2011,4,19,2,12564
"4128",2011,4,20,3,12216
"4129",2011,4,21,4,12276
"4130",2011,4,22,5,11113
"4131",2011,4,23,6,7524
"4132",2011,4,24,7,6570
"4133",2011,4,25,1,11427
"4134",2011,4,26,2,12563
"4135",2011,4,27,3,12007
"4136",2011,4,28,4,12180
"4137",2011,4,29,5,11456
"4138",2011,4,30,6,7665
"4139",2011,5,1,7,6926
"4140",2011,5,2,1,11595
"4141",2011,5,3,2,12299
"4142",2011,5,4,3,11984
"4143",2011,5,5,4,12055
"4144",2011,5,6,5,11824
"4145",2011,5,7,6,7919
"4146",2011,5,8,7,6972
"4147",2011,5,9,1,11511
"4148",2011,5,10,2,12578
"4149",2011,5,11,3,12464
"4150",2011,5,12,4,12203
"4151",2011,5,13,5,11125
"4152",2011,5,14,6,7854
"4153",2011,5,15,7,7061
"4154",2011,5,16,1,11899
"4155",2011,5,17,2,12819
"4156",2011,5,18,3,12387
"4157",2011,5,19,4,12222
"4158",2011,5,20,5,12011
"4159",2011,5,21,6,7934
"4160",2011,5,22,7,7257
"4161",2011,5,23,1,11896
"4162",2011,5,24,2,12851
"4163",2011,5,25,3,12715
"4164",2011,5,26,4,12822
"4165",2011,5,27,5,12379
"4166",2011,5,28,6,8276
"4167",2011,5,29,7,7145
"4168",2011,5,30,1,7492
"4169",2011,5,31,2,12192
"4170",2011,6,1,3,13446
"4171",2011,6,2,4,13258
"4172",2011,6,3,5,12680
"4173",2011,6,4,6,8398
"4174",2011,6,5,7,7261
"4175",2011,6,6,1,11934
"4176",2011,6,7,2,12629
"4177",2011,6,8,3,12660
"4178",2011,6,9,4,12471
"4179",2011,6,10,5,12279
"4180",2011,6,11,6,8091
"4181",2011,6,12,7,7314
"4182",2011,6,13,1,11744
"4183",2011,6,14,2,12841
"4184",2011,6,15,3,12681
"4185",2011,6,16,4,12990
"4186",2011,6,17,5,12463
"4187",2011,6,18,6,8498
"4188",2011,6,19,7,7344
"4189",2011,6,20,1,12045
"4190",2011,6,21,2,13143
"4191",2011,6,22,3,13017
"4192",2011,6,23,4,12681
"4193",2011,6,24,5,12504
"4194",2011,6,25,6,8351
"4195",2011,6,26,7,7140
"4196",2011,6,27,1,12344
"4197",2011,6,28,2,13234
"4198",2011,6,29,3,13002
"4199",2011,6,30,4,13194
"4200",2011,7,1,5,13392
"4201",2011,7,2,6,8510
"4202",2011,7,3,7,7489
"4203",2011,7,4,1,7541
"4204",2011,7,5,2,12751
"4205",2011,7,6,3,13950
"4206",2011,7,7,4,14200
"4207",2011,7,8,5,13363
"4208",2011,7,9,6,8845
"4209",2011,7,10,7,7635
"4210",2011,7,11,1,12617
"4211",2011,7,12,2,13392
"4212",2011,7,13,3,12900
"4213",2011,7,14,4,13278
"4214",2011,7,15,5,13097
"4215",2011,7,16,6,8534
"4216",2011,7,17,7,7637
"4217",2011,7,18,1,12414
"4218",2011,7,19,2,13156
"4219",2011,7,20,3,13219
"4220",2011,7,21,4,13262
"4221",2011,7,22,5,12777
"4222",2011,7,23,6,8671
"4223",2011,7,24,7,7351
"4224",2011,7,25,1,12126
"4225",2011,7,26,2,13270
"4226",2011,7,27,3,13023
"4227",2011,7,28,4,13152
"4228",2011,7,29,5,12501
"4229",2011,7,30,6,8338
"4230",2011,7,31,7,7450
"4231",2011,8,1,1,12546
"4232",2011,8,2,2,13491
"4233",2011,8,3,3,13164
"4234",2011,8,4,4,13031
"4235",2011,8,5,5,12848
"4236",2011,8,6,6,8567
"4237",2011,8,7,7,7605
"4238",2011,8,8,1,12505
"4239",2011,8,9,2,13360
"4240",2011,8,10,3,13160
"4241",2011,8,11,4,13092
"4242",2011,8,12,5,12978
"4243",2011,8,13,6,8448
"4244",2011,8,14,7,7470
"4245",2011,8,15,1,12756
"4246",2011,8,16,2,13576
"4247",2011,8,17,3,13267
"4248",2011,8,18,4,13150
"4249",2011,8,19,5,12900
"4250",2011,8,20,6,8572
"4251",2011,8,21,7,7493
"4252",2011,8,22,1,12286
"4253",2011,8,23,2,13422
"4254",2011,8,24,3,12986
"4255",2011,8,25,4,13046
"4256",2011,8,26,5,12910
"4257",2011,8,27,6,8700
"4258",2011,8,28,7,7633
"4259",2011,8,29,1,12281
"4260",2011,8,30,2,13561
"4261",2011,8,31,3,13390
"4262",2011,9,1,4,13723
"4263",2011,9,2,5,13224
"4264",2011,9,3,6,8588
"4265",2011,9,4,7,7399
"4266",2011,9,5,1,7770
"4267",2011,9,6,2,12892
"4268",2011,9,7,3,14234
"4269",2011,9,8,4,13544
"4270",2011,9,9,5,13537
"4271",2011,9,10,6,9115
"4272",2011,9,11,7,7501
"4273",2011,9,12,1,12770
"4274",2011,9,13,2,13205
"4275",2011,9,14,3,13590
"4276",2011,9,15,4,13583
"4277",2011,9,16,5,13322
"4278",2011,9,17,6,8792
"4279",2011,9,18,7,7724
"4280",2011,9,19,1,12818
"4281",2011,9,20,2,13648
"4282",2011,9,21,3,13138
"4283",2011,9,22,4,13157
"4284",2011,9,23,5,13062
"4285",2011,9,24,6,8496
"4286",2011,9,25,7,7609
"4287",2011,9,26,1,12719
"4288",2011,9,27,2,13455
"4289",2011,9,28,3,12815
"4290",2011,9,29,4,12813
"4291",2011,9,30,5,12419
"4292",2011,10,1,6,8506
"4293",2011,10,2,7,7419
"4294",2011,10,3,1,12310
"4295",2011,10,4,2,12924
"4296",2011,10,5,3,12748
"4297",2011,10,6,4,12744
"4298",2011,10,7,5,12195
"4299",2011,10,8,6,8206
"4300",2011,10,9,7,7160
"4301",2011,10,10,1,11839
"4302",2011,10,11,2,12865
"4303",2011,10,12,3,12581
"4304",2011,10,13,4,12201
"4305",2011,10,14,5,12065
"4306",2011,10,15,6,8043
"4307",2011,10,16,7,7145
"4308",2011,10,17,1,11803
"4309",2011,10,18,2,12819
"4310",2011,10,19,3,12605
"4311",2011,10,20,4,12536
"4312",2011,10,21,5,11936
"4313",2011,10,22,6,7899
"4314",2011,10,23,7,7104
"4315",2011,10,24,1,11773
"4316",2011,10,25,2,12672
"4317",2011,10,26,3,12085
"4318",2011,10,27,4,12390
"4319",2011,10,28,5,12049
"4320",2011,10,29,6,7812
"4321",2011,10,30,7,6870
"4322",2011,10,31,1,9828
"4323",2011,11,1,2,13632
"4324",2011,11,2,3,12657
"4325",2011,11,3,4,12310
"4326",2011,11,4,5,11965
"4327",2011,11,5,6,8045
"4328",2011,11,6,7,7236
"4329",2011,11,7,1,11574
"4330",2011,11,8,2,12300
"4331",2011,11,9,3,11990
"4332",2011,11,10,4,11978
"4333",2011,11,11,5,14392
"4334",2011,11,12,6,8087
"4335",2011,11,13,7,6877
"4336",2011,11,14,1,11590
"4337",2011,11,15,2,12676
"4338",2011,11,16,3,12433
"4339",2011,11,17,4,12461
"4340",2011,11,18,5,12424
"4341",2011,11,19,6,8042
"4342",2011,11,20,7,7218
"4343",2011,11,21,1,12929
"4344",2011,11,22,2,13415
"4345",2011,11,23,3,11775
"4346",2011,11,24,4,6894
"4347",2011,11,25,5,8618
"4348",2011,11,26,6,7512
"4349",2011,11,27,7,6879
"4350",2011,11,28,1,12410
"4351",2011,11,29,2,13204
"4352",2011,11,30,3,12584
"4353",2011,12,1,4,12716
"4354",2011,12,2,5,11853
"4355",2011,12,3,6,7895
"4356",2011,12,4,7,6957
"4357",2011,12,5,1,11622
"4358",2011,12,6,2,12477
"4359",2011,12,7,3,12119
"4360",2011,12,8,4,12024
"4361",2011,12,9,5,11565
"4362",2011,12,10,6,7658
"4363",2011,12,11,7,6832
"4364",2011,12,12,1,12087
"4365",2011,12,13,2,12592
"4366",2011,12,14,3,12632
"4367",2011,12,15,4,12506
"4368",2011,12,16,5,12211
"4369",2011,12,17,6,7941
"4370",2011,12,18,7,6876
"4371",2011,12,19,1,12708
"4372",2011,12,20,2,13640
"4373",2011,12,21,3,13227
"4374",2011,12,22,4,12215
"4375",2011,12,23,5,10017
"4376",2011,12,24,6,6688
"4377",2011,12,25,7,5728
"4378",2011,12,26,1,8039
"4379",2011,12,27,2,12475
"4380",2011,12,28,3,13478
"4381",2011,12,29,4,12985
"4382",2011,12,30,5,12434
"4383",2011,12,31,6,8035
"4384",2012,1,1,7,6629
"4385",2012,1,2,1,7821
"4386",2012,1,3,2,11324
"4387",2012,1,4,3,12075
"4388",2012,1,5,4,12171
"4389",2012,1,6,5,11920
"4390",2012,1,7,6,7783
"4391",2012,1,8,7,6887
"4392",2012,1,9,1,11248
"4393",2012,1,10,2,11939
"4394",2012,1,11,3,11860
"4395",2012,1,12,4,12391
"4396",2012,1,13,5,11380
"4397",2012,1,14,6,7901
"4398",2012,1,15,7,6899
"4399",2012,1,16,1,10707
"4400",2012,1,17,2,12175
"4401",2012,1,18,3,11981
"4402",2012,1,19,4,11997
"4403",2012,1,20,5,11914
"4404",2012,1,21,6,7948
"4405",2012,1,22,7,6816
"4406",2012,1,23,1,11464
"4407",2012,1,24,2,12356
"4408",2012,1,25,3,11692
"4409",2012,1,26,4,12003
"4410",2012,1,27,5,11648
"4411",2012,1,28,6,7827
"4412",2012,1,29,7,6733
"4413",2012,1,30,1,11253
"4414",2012,1,31,2,11919
"4415",2012,2,1,3,11916
"4416",2012,2,2,4,12135
"4417",2012,2,3,5,11826
"4418",2012,2,4,6,7833
"4419",2012,2,5,7,6733
"4420",2012,2,6,1,11229
"4421",2012,2,7,2,12310
"4422",2012,2,8,3,11946
"4423",2012,2,9,4,11862
"4424",2012,2,10,5,11981
"4425",2012,2,11,6,7895
"4426",2012,2,12,7,7012
"4427",2012,2,13,1,11023
